#ID	Name
2023	fixB
2024	cyoB
2025	araA
2026	ycjU
2027	uxaB
2028	proK
2029	aslA
2030	garL
2031	malF
2032	yeaE
2033	ybbW
2034	mtfA
2035	yphB
2036	sfsA
2037	yagH
2038	gmd
2039	yhcA
2040	yhdY
2041	dmsA
2042	yicL
2043	napD
2044	cspI
2045	yhiL
2046	decoy175
2047	yqeB
2048	ydcM
2049	hyfH
2050	sspB
2051	dos
2052	yjjW
2053	yegP
2054	purE
2055	cysT
2056	vsr
2057	rplJ
2058	nrdE
2059	yjaB
2060	ybdG
2061	yneK
2062	rygD
2063	rpsP
2064	rihB
2065	ygcN
2066	ghrB
2067	frsA
2068	tpx
2069	gltS
2070	decoy102
2071	lplT
2072	fadA
2073	ccmF
2074	fliQ
2075	corA
2076	rpsL
2077	yjaG
2078	recC
2079	yeeN
2080	damX
2081	decoy164
2082	atpA
2083	wecH
2084	yeeL
2085	rpmB
2086	rfbA
2087	ydaC
2088	menE
2089	selD
2090	ytfP
2091	thiE
2092	ydjZ
2093	hdhA
2094	yhiJ
2095	ygbA
2096	yqcE
2097	yfiD
2098	pssA
2099	yniD
2100	yfbK
2101	decoy173
2102	eutE
2103	mcrA
2104	yggW
2105	fepC
2106	decoy188
2107	decoy135
2108	rffA
2109	yjfN
2110	rdgC
2111	ampE
2112	yhjR
2113	yhfY
2114	ynjC
2115	yifN
2116	yigZ
2117	bglF
2118	yidR
2119	can
2120	pspG
2121	manY
2122	fucA
2123	rstB
2124	rtcB
2125	fecD
2126	yceN
2127	ybgE
2128	mdtA
2129	ariR
2130	moaD
2131	yafW
2132	hofN
2133	wza
2134	pntA
2135	dcuA
2136	isrC
2137	ydeP
2138	yfjF
2139	avtA
2140	citT
2141	ulaE
2142	yhaI
2143	yejL
2144	ysaB
2145	phnD
2146	diaA
2147	htrG
2148	clpB
2149	ydfI
2150	cheZ
2151	ygjQ
2152	ybhG
2153	yjgI
2154	caiT
2155	frmA
2156	gsk
2157	chbA
2158	yhdW
2159	tolR
2160	btuB
2161	rplQ
2162	ppdB
2163	hsdM
2164	ytfM
2165	glmM
2166	rsxD
2167	yfdY
2168	yebV
2169	nhaA
2170	yfdL
2171	ddpD
2172	yjiJ
2173	rdlD
2174	yjdA
2175	yjiV
2176	yfeS
2177	mreB
2178	yhfG
2179	yhfZ
2180	ung
2181	ygjV
2182	ydjH
2183	ygcI
2184	mepA
2185	ycdU
2186	yrhC
2187	moeA
2188	yeaY
2189	serV
2190	secM
2191	metB
2192	gcl
2193	yhjX
2194	arnD
2195	yncK
2196	metK
2197	wcaE
2198	ttdB
2199	nadA
2200	yfbU
2201	dsrB
2202	yfbP
2203	lysA
2204	rdoA
2205	hisB
2206	insG
2207	yafY
2208	surE
2209	yedK
2210	rhlB
2211	ygfT
2212	decoy77
2213	rfe
2214	ygjD
2215	ybjL
2216	yabI
2217	fimG
2218	ebgC
2219	yncB
2220	ylbI
2221	yihM
2222	ccmH
2223	cmtB
2224	sbp
2225	serC
2226	ubiE
2227	ycbJ
2228	fes
2229	narY
2230	yfjZ
2231	sstT
2232	zitB
2233	yghZ
2234	ftsQ
2235	yehL
2236	yagS
2237	adiC
2238	sucB
2239	ycgM
2240	alsC
2241	rpsA
2242	paaC
2243	ybdJ
2244	csgG
2245	ryjB
2246	hyfC
2247	bamC
2248	mrp
2249	ccmD
2250	decoy68
2251	scpA
2252	glgC
2253	ptsN
2254	yejH
2255	xdhA
2256	aroK
2257	yahG
2258	tsx
2259	rfbB
2260	yhhT
2261	crcB
2262	pphA
2263	yebO
2264	paaJ
2265	sufB
2266	decoy50
2267	decoy151
2268	yjiM
2269	dppF
2270	yciK
2271	ybcY
2272	cmr
2273	clcB
2274	yfeK
2275	ynfN
2276	metI
2277	decoy200
2278	ygiB
2279	decoy159
2280	fmt
2281	smf
2282	citC
2283	yddG
2284	yfcA
2285	nudB
2286	yedY
2287	ynfH
2288	ybgD
2289	otsA
2290	ydcA
2291	bssS
2292	gltJ
2293	gltI
2294	cpsG
2295	yjeJ
2296	ybeT
2297	hscA
2298	ygbN
2299	coaE
2300	hflK
2301	ygaP
2302	dctA
2303	hycE
2304	rnr
2305	ybiJ
2306	alsB
2307	rdgB
2308	yijD
2309	rnk
2310	yjhE
2311	npr
2312	bacA
2313	araJ
2314	gadA
2315	fbaB
2316	pstS
2317	glcD
2318	trpB
2319	rhaB
2320	ybgO
2321	nuoN
2322	rpmG
2323	sokB
2324	glpX
2325	umuC
2326	xapA
2327	fliZ
2328	decoy93
2329	yibN
2330	nagA
2331	cysP
2332	yafP
2333	ycjX
2334	spy
2335	mdoH
2336	decoy89
2337	alsE
2338	yiaF
2339	tktB
2340	dadA
2341	cysK
2342	fruK
2343	kdpD
2344	wbbK
2345	tfaS
2346	thrS
2347	ybaV
2348	yafN
2349	decoy99
2350	ybbC
2351	yrhA
2352	yfdN
2353	fixX
2354	yaeP
2355	kdgT
2356	yfiN
2357	rplO
2358	ydhS
2359	yegS
2360	nusA
2361	kduD
2362	yfcJ
2363	ycfD
2364	lgt
2365	bamB
2366	ymfT
2367	ybiV
2368	pfkA
2369	ybiT
2370	sapB
2371	yciV
2372	ygdR
2373	yaaW
2374	yfjU
2375	sucC
2376	yjcE
2377	ykgM
2378	lolD
2379	stfE
2380	yagQ
2381	polB
2382	folM
2383	hsdS
2384	mutT
2385	sgcE
2386	cmoA
2387	fepA
2388	relA
2389	agaI
2390	ispF
2391	paaY
2392	fimC
2393	paaA
2394	csiD
2395	hflB
2396	selA
2397	decoy142
2398	yjiX
2399	ynbE
2400	yedI
2401	usg
2402	atpE
2403	pheL
2404	cydB
2405	yehQ
2406	murG
2407	frwC
2408	yjiH
2409	grxB
2410	yidI
2411	yfdS
2412	glk
2413	ypdA
2414	rhaM
2415	yifB
2416	yrbE
2417	radA
2418	tatA
2419	bcsB
2420	rppH
2421	recD
2422	cspG
2423	malP
2424	gcvP
2425	yqgC
2426	lolB
2427	ycjF
2428	yfaP
2429	decoy171
2430	ykfA
2431	yfbB
2432	yiiU
2433	yheU
2434	yejK
2435	ynaJ
2436	cydD
2437	bcsE
2438	nfrA
2439	ycgG
2440	hyaD
2441	sdaB
2442	cyaY
2443	ispH
2444	ykgE
2445	argB
2446	ptsH
2447	narU
2448	uidC
2449	ycgN
2450	flgJ
2451	mdh
2452	rfbC
2453	glcG
2454	yjfC
2455	hscC
2456	yfjW
2457	yagE
2458	artI
2459	rnlA
2460	yjjK
2461	decoy202
2462	yjbR
2463	pdxJ
2464	yrhB
2465	yegU
2466	ygdH
2467	decoy158
2468	thrA
2469	uvrA
2470	ilvG
2471	yghB
2472	spoT
2473	yaiL
2474	hypB
2475	acpH
2476	tig
2477	ileS
2478	yffB
2479	glpQ
2480	mdtM
2481	ynbA
2482	ybaY
2483	ycgK
2484	ssnA
2485	rpsN
2486	yfeZ
2487	sbmC
2488	micA
2489	cyaA
2490	queF
2491	coaD
2492	rpiB
2493	yejO
2494	fepD
2495	lipB
2496	ycjP
2497	thiP
2498	eutM
2499	decoy176
2500	ulaC
2501	ftsP
2502	allB
2503	ycjV
2504	ydiK
2505	guaB
2506	yecE
2507	yncA
2508	rimJ
2509	udk
2510	yejE
2511	yecC
2512	yejF
2513	thiM
2514	ybaT
2515	malG
2516	nuoB
2517	yfgH
2518	ybbJ
2519	slyX
2520	yohJ
2521	lplA
2522	argE
2523	glnD
2524	ygcF
2525	flgA
2526	pgpB
2527	nuoE
2528	gloA
2529	yibI
2530	decoy104
2531	yjhG
2532	emrA
2533	asnB
2534	yjcO
2535	asnA
2536	sdaA
2537	ppiC
2538	yeaD
2539	cutC
2540	cobC
2541	ygcE
2542	mngB
2543	thrW
2544	folD
2545	decoy62
2546	ybdB
2547	xthA
2548	rssB
2549	ydiL
2550	decoy192
2551	yhaV
2552	endA
2553	zwf
2554	ybhP
2555	yibG
2556	yieK
2557	blc
2558	pyrB
2559	fimH
2560	yfbS
2561	decoy65
2562	hyaE
2563	ptsP
2564	dnaJ
2565	yneF
2566	uxuA
2567	murD
2568	ylcI
2569	yqgD
2570	yqaB
2571	yfbQ
2572	spf
2573	rluC
2574	ulaB
2575	cysI
2576	surA
2577	hinT
2578	ylbA
2579	pyrH
2580	ybiA
2581	mglA
2582	ytfN
2583	xisE
2584	decoy32
2585	yniA
2586	orn
2587	bamA
2588	pabC
2589	aspC
2590	yihU
2591	rpmH
2592	araG
2593	agaA
2594	rluE
2595	adiA
2596	yhhW
2597	tqsA
2598	ybjM
2599	yehX
2600	ninE
2601	ygeX
2602	hyaB
2603	ffs
2604	entE
2605	nrdB
2606	ylbE
2607	amyA
2608	decoy88
2609	yhaL
2610	fumB
2611	bfr
2612	decoy108
2613	trpL
2614	dbpA
2615	araD
2616	ybjN
2617	mcbA
2618	ycaI
2619	cvpA
2620	mpl
2621	phnN
2622	yjbJ
2623	racC
2624	yjdI
2625	yoaA
2626	nikE
2627	rnhA
2628	mfd
2629	lacY
2630	yjhF
2631	yeaK
2632	hslR
2633	yiiQ
2634	ybcH
2635	yhcC
2636	mtgA
2637	nuoI
2638	yhbW
2639	yedZ
2640	hofM
2641	envZ
2642	cvrA
2643	glyS
2644	guaC
2645	proW
2646	helD
2647	agp
2648	prmB
2649	mdtI
2650	creD
2651	yjjI
2652	yihI
2653	kdsD
2654	kup
2655	evgS
2656	decoy140
2657	cusF
2658	hisG
2659	ydeA
2660	ivbL
2661	yjdK
2662	fre
2663	ybjT
2664	ygfU
2665	bioA
2666	focA
2667	yjfL
2668	mdtF
2669	cnu
2670	ynjD
2671	mcrB
2672	yfbT
2673	ydeI
2674	yceO
2675	rseP
2676	yfhK
2677	cheY
2678	metC
2679	insD
2680	cpxP
2681	yciU
2682	topA
2683	yniC
2684	fabI
2685	yeiB
2686	yegJ
2687	cpsB
2688	gltP
2689	sra
2690	ymdB
2691	dcp
2692	wzxE
2693	decoy134
2694	yhcM
2695	yzgL
2696	djlA
2697	yiiF
2698	hpf
2699	folA
2700	ydbD
2701	dppC
2702	yphE
2703	yfhL
2704	yfiL
2705	artQ
2706	der
2707	nuoJ
2708	prpD
2709	gadC
2710	yfjH
2711	pnuC
2712	ydjX
2713	degQ
2714	yeaW
2715	mltB
2716	galU
2717	ygdD
2718	yidQ
2719	sapC
2720	hyfI
2721	hisH
2722	decoy139
2723	flgG
2724	lsrA
2725	yjcB
2726	ompT
2727	djlB
2728	fucO
2729	yccU
2730	modC
2731	ftsE
2732	gltX
2733	nagK
2734	yodB
2735	yjjB
2736	ispA
2737	marB
2738	yoeG
2739	ydeK
2740	pfkB
2741	yhjA
2742	bcsA
2743	yfcF
2744	cheW
2745	gspK
2746	fadB
2747	argT
2748	yjbS
2749	yehD
2750	proY
2751	pyrD
2752	sodC
2753	yeeZ
2754	frdB
2755	insX
2756	ybjG
2757	intQ
2758	napH
2759	ymfK
2760	motA
2761	ilvD
2762	ydfD
2763	cyoA
2764	ykgL
2765	tyrU
2766	decoy141
2767	yedX
2768	inaA
2769	yaaY
2770	ybfF
2771	pdxB
2772	uspD
2773	glpA
2774	thiD
2775	gntT
2776	decoy209
2777	exbB
2778	yqeC
2779	puuD
2780	mmuP
2781	narX
2782	pspE
2783	yciF
2784	paaE
2785	decoy170
2786	fixC
2787	dhaM
2788	bcsZ
2789	srlB
2790	ychS
2791	insA
2792	yohC
2793	nadE
2794	hemL
2795	psiE
2796	rutG
2797	lpxA
2798	rpsR
2799	nfuA
2800	nupG
2801	yffM
2802	cueO
2803	pldB
2804	csrC
2805	nanM
2806	ydhX
2807	decoy55
2808	flgB
2809	degP
2810	sfmH
2811	rpe
2812	yhbP
2813	yfcM
2814	ybjH
2815	phnK
2816	ydiQ
2817	csdE
2818	oppA
2819	trxA
2820	ygiC
2821	mdtE
2822	rbsA
2823	yhfW
2824	imp
2825	ydhY
2826	thiL
2827	fryA
2828	yhbC
2829	serB
2830	pptA
2831	ygfB
2832	fdnH
2833	yidE
2834	fbaA
2835	mukF
2836	ydiB
2837	yecR
2838	yjiN
2839	decoy72
2840	pqiA
2841	proB
2842	yqiI
2843	glvG
2844	truB
2845	leuC
2846	recQ
2847	ydhQ
2848	ydeN
2849	waaA
2850	galF
2851	yafX
2852	yacF
2853	yqhA
2854	caiD
2855	nrdG
2856	yhhN
2857	pdxY
2858	decoy174
2859	aroH
2860	kdpF
2861	hisL
2862	valS
2863	yjeH
2864	hslO
2865	marC
2866	uspB
2867	gspJ
2868	rtcA
2869	cdh
2870	nagZ
2871	fliT
2872	yhjV
2873	ypfH
2874	mdoD
2875	nudI
2876	ykfM
2877	glyT
2878	yahO
2879	bssR
2880	ydcF
2881	ybhM
2882	ydeR
2883	yggF
2884	sulA
2885	decoy43
2886	hycI
2887	caiA
2888	yhcD
2889	ybbO
2890	pcnB
2891	mnmC
2892	yeeV
2893	kbl
2894	allA
2895	deoC
2896	eda
2897	dadX
2898	ydhF
2899	yohD
2900	yhaC
2901	ypdE
2902	dut
2903	lpxL
2904	rpsJ
2905	hisA
2906	ubiF
2907	yeiW
2908	creA
2909	ligB
2910	mrcA
2911	rcsD
2912	ygcL
2913	idnT
2914	gfcE
2915	lepB
2916	nanC
2917	yhjG
2918	yqfB
2919	blr
2920	yhcN
2921	fldB
2922	citE
2923	rpmJ
2924	fliY
2925	wcaL
2926	aldB
2927	yajC
2928	ygaZ
2929	hdeA
2930	ymdA
2931	decoy167
2932	rrsG
2933	ycaQ
2934	rnhB
2935	sgcA
2936	metN
2937	yfcO
2938	dapA
2939	yebR
2940	yjbH
2941	ydgD
2942	ykgH
2943	leuZ
2944	ygcG
2945	rssA
2946	yhgN
2947	yjaH
2948	ykgI
2949	yhhH
2950	decoy61
2951	yjeO
2952	ybjQ
2953	ybhC
2954	yeeH
2955	rpsC
2956	ydiZ
2957	artJ
2958	ygeR
2959	amiC
2960	ydhL
2961	araF
2962	wcaC
2963	yeiI
2964	cdd
2965	hypA
2966	glpK
2967	rlmG
2968	hycA
2969	ybdH
2970	narQ
2971	astD
2972	btuF
2973	ygaH
2974	feoB
2975	secG
2976	ydiA
2977	prmA
2978	yncI
2979	rimN
2980	slt
2981	ybgT
2982	atpG
2983	entB
2984	ryhB
2985	yjbM
2986	rlmN
2987	ybeY
2988	yafD
2989	lldD
2990	iscS
2991	araB
2992	mdtO
2993	tgt
2994	nadD
2995	yiaK
2996	talA
2997	ymgI
2998	yacH
2999	yhbS
3000	pykA
3001	trmJ
3002	yqjF
3003	ytfT
3004	dcuD
3005	yebS
3006	ybaM
3007	yphF
3008	setA
3009	yciA
3010	dnaT
3011	fadE
3012	ccmE
3013	decoy101
3014	yhjY
3015	sroB
3016	ygjK
3017	yeaP
3018	yafE
3019	ygaD
3020	mukE
3021	hcr
3022	fliK
3023	rffE
3024	tldD
3025	fusA
3026	ygeI
3027	yedF
3028	rsxB
3029	katG
3030	yncE
3031	malM
3032	cbpA
3033	yceJ
3034	yahM
3035	yffN
3036	fadL
3037	ybiI
3038	fdhE
3039	yaiI
3040	rpmD
3041	dgoD
3042	mqo
3043	decoy201
3044	tdcC
3045	istR
3046	ryfD
3047	ccmC
3048	argW
3049	rusA
3050	ribD
3051	gfcB
3052	psuK
3053	cpdA
3054	ybaS
3055	yciH
3056	rspA
3057	aer
3058	fliO
3059	ynfB
3060	ymfS
3061	rrmA
3062	decoy36
3063	infC
3064	yegE
3065	ybeU
3066	ybeQ
3067	gspF
3068	hcaD
3069	yagB
3070	ydhK
3071	ydaV
3072	yjbQ
3073	napA
3074	prfA
3075	bcsC
3076	glgP
3077	ppdA
3078	decoy52
3079	trmH
3080	pykF
3081	yciB
3082	pheM
3083	etk
3084	decoy125
3085	ydgA
3086	citX
3087	arnC
3088	fdx
3089	yaiE
3090	ygeY
3091	dusA
3092	chaC
3093	yeiH
3094	azoR
3095	znuB
3096	degS
3097	psd
3098	yccM
3099	fadI
3100	yfaS
3101	acrE
3102	yggL
3103	yehA
3104	yeiQ
3105	ychO
3106	rhsB
3107	rrlA
3108	paaB
3109	ligT
3110	ymdF
3111	gntX
3112	frlB
3113	ycgY
3114	thiH
3115	mutH
3116	yqfA
3117	yaaI
3118	ybeL
3119	ydbL
3120	yedA
3121	panF
3122	yfcI
3123	yceF
3124	yaiP
3125	yjhB
3126	ydcD
3127	yiaM
3128	ybhH
3129	nuoC
3130	yieE
3131	yibA
3132	yehS
3133	ymfJ
3134	yigL
3135	yniB
3136	potA
3137	clpX
3138	mutS
3139	pdxH
3140	glyU
3141	decoy148
3142	ssuE
3143	rplT
3144	livK
3145	pbpG
3146	decoy132
3147	yjjU
3148	frvX
3149	yeaN
3150	ygdI
3151	sxy
3152	gph
3153	hha
3154	ydaM
3155	mhpD
3156	rhaA
3157	xdhD
3158	cysJ
3159	yafL
3160	csgC
3161	fliR
3162	hdeB
3163	ygjR
3164	yfcV
3165	yjgB
3166	yffP
3167	ydcS
3168	kdsB
3169	yrdA
3170	rspB
3171	ydhR
3172	ebgA
3173	ybeR
3174	yodA
3175	tyrA
3176	cynS
3177	decoy84
3178	slyD
3179	potE
3180	trmA
3181	yhhL
3182	yfjQ
3183	decoy92
3184	paaD
3185	fecC
3186	decoy109
3187	yihQ
3188	nlpA
3189	ugpB
3190	ybcO
3191	recT
3192	puuA
3193	plsX
3194	recB
3195	fadJ
3196	gsiD
3197	potD
3198	ygbF
3199	rprA
3200	aceA
3201	tar
3202	ydfE
3203	ycgH
3204	dicF
3205	glpC
3206	yobA
3207	uspE
3208	yghW
3209	treA
3210	tehB
3211	yfjX
3212	decoy129
3213	yjfY
3214	ydeS
3215	rpoZ
3216	yhjJ
3217	yfjJ
3218	cysQ
3219	aroB
3220	yiaY
3221	nirC
3222	yjeN
3223	yliE
3224	ynaI
3225	ppk
3226	aroE
3227	rzpD
3228	ydcL
3229	glnE
3230	ftsI
3231	yjaZ
3232	ryfC
3233	manX
3234	rdlA
3235	yqhD
3236	yajI
3237	insK
3238	ydaT
3239	ibpB
3240	ybeZ
3241	ypeB
3242	hemN
3243	kptA
3244	clpS
3245	trxC
3246	yoaD
3247	rfaP
3248	kdpB
3249	ykfI
3250	ycfL
3251	ypfG
3252	flgH
3253	tyrB
3254	tam
3255	ypjJ
3256	nrfF
3257	tpiA
3258	oppB
3259	decoy78
3260	alkA
3261	yagL
3262	ompC
3263	hybB
3264	yaeI
3265	yecM
3266	torC
3267	yaaH
3268	pyrG
3269	decoy153
3270	yrbK
3271	yccB
3272	lpxK
3273	yfeY
3274	hchA
3275	potI
3276	ydiT
3277	ispG
3278	sgrS
3279	yedJ
3280	ispU
3281	ydfO
3282	deoD
3283	gidB
3284	csrA
3285	purU
3286	decoy66
3287	ddpC
3288	ybaZ
3289	yfcE
3290	yhbV
3291	yqjC
3292	ypjF
3293	yliJ
3294	yhjE
3295	hofC
3296	crr
3297	yheS
3298	ygaW
3299	aroD
3300	rfc
3301	yfcS
3302	pck
3303	gyrB
3304	ydcH
3305	murP
3306	syd
3307	ulaA
3308	ykfN
3309	rplD
3310	proL
3311	yegZ
3312	ybaW
3313	yaiZ
3314	decoy162
3315	oppD
3316	rbsK
3317	agaV
3318	yhhA
3319	ygfY
3320	ampD
3321	dmsB
3322	potC
3323	rbsD
3324	hslU
3325	csgB
3326	ansB
3327	mdoG
3328	yjhY
3329	sufA
3330	nrfA
3331	folE
3332	trpS
3333	fhuF
3334	flk
3335	yheN
3336	prpC
3337	yigB
3338	decoy136
3339	fadD
3340	pal
3341	hybC
3342	upp
3343	ygcK
3344	ptrA
3345	csgA
3346	ydcK
3347	hofQ
3348	lpxH
3349	yqhH
3350	pepN
3351	sthA
3352	bisC
3353	yafK
3354	aroC
3355	ynhF
3356	galT
3357	ytjC
3358	yfcP
3359	topB
3360	napF
3361	ygfX
3362	decoy49
3363	cynT
3364	ycfZ
3365	nrfB
3366	psiF
3367	glpB
3368	uspC
3369	hypD
3370	yliG
3371	fimA
3372	kdgK
3373	ssb
3374	actP
3375	ycjY
3376	yfdC
3377	ygaU
3378	yfiB
3379	acpT
3380	fdnG
3381	hisS
3382	potF
3383	srlA
3384	ytjB
3385	flgK
3386	glpE
3387	dhaK
3388	yfhR
3389	gspE
3390	decoy38
3391	ycjO
3392	holB
3393	ybgC
3394	sapD
3395	yfcU
3396	yeaO
3397	ymgE
3398	yciE
3399	sufD
3400	lon
3401	frmB
3402	decoy124
3403	ves
3404	kilR
3405	ygjI
3406	gltA
3407	yadB
3408	ypfN
3409	asnS
3410	yeeT
3411	yfeT
3412	ybdN
3413	yqaA
3414	purB
3415	lsrG
3416	phnP
3417	decoy138
3418	pinE
3419	pgk
3420	rpmA
3421	yfcZ
3422	eptA
3423	hokD
3424	yqiA
3425	hcaE
3426	ygeO
3427	xapB
3428	yagX
3429	ycdT
3430	ybfL
3431	gabP
3432	narH
3433	yhfA
3434	yobD
3435	fliJ
3436	rpsM
3437	ascB
3438	rybB
3439	miaB
3440	ysgA
3441	hofB
3442	glpF
3443	yejB
3444	yneG
3445	yidG
3446	decoy111
3447	moeB
3448	modF
3449	mglC
3450	yebZ
3451	yobH
3452	ftsN
3453	afuC
3454	bhsA
3455	ydgI
3456	tdk
3457	galM
3458	fsr
3459	aceE
3460	deoB
3461	ycbZ
3462	artM
3463	yneM
3464	pflC
3465	ykfH
3466	aceF
3467	dkgB
3468	flxA
3469	yfjV
3470	chbC
3471	hyaC
3472	fliH
3473	rrsH
3474	ldrD
3475	gabT
3476	lpxB
3477	ucpA
3478	ybhT
3479	ecpD
3480	yfdV
3481	kch
3482	ybjP
3483	paaH
3484	aroA
3485	folX
3486	uxaA
3487	fdoG
3488	dppD
3489	serT
3490	ygcO
3491	fdoI
3492	dcyD
3493	decoy80
3494	cbpM
3495	minD
3496	hfq
3497	codA
3498	flu
3499	glgX
3500	yjjN
3501	yehB
3502	ltaE
3503	gst
3504	insB
3505	yjgX
3506	hydN
3507	msyB
3508	ycbL
3509	yibD
3510	yqiC
3511	yjiY
3512	yddH
3513	ryeB
3514	greB
3515	yjiG
3516	yaeJ
3517	rnpA
3518	essQ
3519	udp
3520	ybhF
3521	ybcJ
3522	lacZ
3523	glxK
3524	ypjC
3525	ynfO
3526	cysZ
3527	rluA
3528	hypE
3529	gcvH
3530	ynfG
3531	dinJ
3532	yfgA
3533	yfdT
3534	lysC
3535	dnaX
3536	yidK
3537	nrfG
3538	panD
3539	yjdM
3540	sapA
3541	yfdE
3542	decoy41
3543	nfsA
3544	rhaD
3545	qseC
3546	xylB
3547	yjjV
3548	pncA
3549	rluF
3550	omrB
3551	fryB
3552	panB
3553	rmf
3554	pstC
3555	valW
3556	ybdM
3557	sseB
3558	recJ
3559	sieB
3560	yjhS
3561	frdD
3562	sdhD
3563	ydcP
3564	yihP
3565	atpB
3566	yceD
3567	decoy196
3568	paaF
3569	rsmE
3570	ycbB
3571	accC
3572	yjjA
3573	ycgI
3574	tesB
3575	yaeF
3576	yiaT
3577	torI
3578	cca
3579	yjbG
3580	ypdI
3581	yaaX
3582	acrF
3583	ybaN
3584	pnp
3585	yagJ
3586	nikA
3587	decoy180
3588	yehU
3589	mltC
3590	rhtB
3591	holE
3592	ydfZ
3593	glnS
3594	murA
3595	ssuD
3596	metL
3597	hybA
3598	betB
3599	ybhR
3600	decoy186
3601	yacC
3602	yafT
3603	ldcC
3604	yicH
3605	hybD
3606	folB
3607	yccA
3608	ydhU
3609	torD
3610	napC
3611	yqeI
3612	decoy33
3613	hokB
3614	rluD
3615	yehK
3616	narW
3617	nrdF
3618	thyA
3619	rbsB
3620	yhjQ
3621	cysH
3622	leuA
3623	yihY
3624	erfK
3625	dapD
3626	yfjI
3627	yfbO
3628	arsB
3629	ccmB
3630	yhjH
3631	rpsI
3632	ydcX
3633	micC
3634	trmI
3635	ydhO
3636	ykgC
3637	ydaQ
3638	ogt
3639	decoy46
3640	amiA
3641	sdaC
3642	phnC
3643	csiE
3644	ybeD
3645	ygbM
3646	gspB
3647	cheA
3648	ryeD
3649	yjtD
3650	maoC
3651	asd
3652	selC
3653	yhcB
3654	xseB
3655	rof
3656	caiC
3657	rplX
3658	phnO
3659	xylA
3660	ydeT
3661	xerD
3662	ilvM
3663	ybaB
3664	rnc
3665	yliL
3666	yhdJ
3667	yahL
3668	borD
3669	frvA
3670	rfaY
3671	ychE
3672	ansP
3673	priC
3674	iscX
3675	fliF
3676	ftnA
3677	rplU
3678	yfdX
3679	fliP
3680	ddpB
3681	lsrK
3682	argX
3683	ynjI
3684	typA
3685	mokB
3686	rnb
3687	ydiO
3688	ftsZ
3689	rhlE
3690	ppa
3691	ompX
3692	yddW
3693	hemB
3694	pbl
3695	kdpA
3696	ycdY
3697	decoy106
3698	yebW
3699	lptA
3700	yqjA
3701	sirA
3702	fhuB
3703	alkB
3704	lfhA
3705	yibH
3706	yhdX
3707	decoy107
3708	ccmG
3709	cobT
3710	yceQ
3711	fdrA
3712	ybeX
3713	php
3714	rumB
3715	fabD
3716	yigP
3717	yegK
3718	hpt
3719	ybjE
3720	ribE
3721	ubiB
3722	gspH
3723	yghX
3724	tolA
3725	fecE
3726	hofO
3727	hypC
3728	pgl
3729	atoE
3730	gntK
3731	fdnI
3732	yceK
3733	yfdR
3734	wzzE
3735	cbrB
3736	ymfE
3737	tfaE
3738	dapB
3739	napG
3740	yhhK
3741	yfiF
3742	galK
3743	decoy166
3744	elaD
3745	yibL
3746	yqiH
3747	rpoC
3748	galP
3749	lomR
3750	tesA
3751	glpD
3752	yhiS
3753	yggI
3754	osmY
3755	carB
3756	bioD
3757	matB
3758	yfdK
3759	decoy73
3760	ysaC
3761	ydfR
3762	yhgF
3763	yfbL
3764	psrN
3765	ycaC
3766	manZ
3767	decoy131
3768	nanK
3769	yoaG
3770	ycbS
3771	rihA
3772	ftsW
3773	torT
3774	yhaB
3775	chpR
3776	yjjX
3777	yiiM
3778	serU
3779	ycaK
3780	ydhZ
3781	ynjB
3782	phnG
3783	yedV
3784	frvB
3785	narI
3786	menB
3787	yfhB
3788	ypaA
3789	decoy172
3790	ygcS
3791	yeiP
3792	astE
3793	decoy137
3794	yddK
3795	ytfG
3796	yaiS
3797	ycbW
3798	moaE
3799	yrhD
3800	umuD
3801	ybcK
3802	yrbF
3803	yqcA
3804	rpsH
3805	fadH
3806	leuB
3807	holA
3808	ybhI
3809	yfbN
3810	sucD
3811	yjhR
3812	glcA
3813	gltD
3814	appB
3815	bax
3816	aat
3817	hemA
3818	tolC
3819	yceI
3820	yegD
3821	eutK
3822	htrE
3823	hrpB
3824	ynhG
3825	fimI
3826	yfjG
3827	hisR
3828	lamB
3829	thiG
3830	rplC
3831	nuoF
3832	dacB
3833	decoy165
3834	trkA
3835	phoH
3836	envC
3837	rfaF
3838	rtn
3839	nmpC
3840	paaG
3841	ybfA
3842	ydfA
3843	fliG
3844	apaG
3845	tolQ
3846	yjfP
3847	decoy157
3848	ygiT
3849	ycbK
3850	aegA
3851	creC
3852	ybiR
3853	spr
3854	mug
3855	ybgP
3856	ydcJ
3857	cobB
3858	yciS
3859	pheP
3860	trmD
3861	nuoA
3862	cspD
3863	yccK
3864	yeiR
3865	dgoT
3866	yibU
3867	yccJ
3868	holD
3869	atpH
3870	xylH
3871	ompA
3872	ynbD
3873	ydjN
3874	decoy149
3875	gsiB
3876	sgcQ
3877	yddL
3878	ymfA
3879	glpT
3880	osmF
3881	ydfB
3882	yeeA
3883	yjfM
3884	hrpA
3885	exuT
3886	yfeN
3887	yciN
3888	ymfO
3889	priB
3890	ribB
3891	trg
3892	uraA
3893	allD
3894	purK
3895	ycbR
3896	nagE
3897	yhfU
3898	gsiA
3899	ugd
3900	yibV
3901	plsC
3902	dtd
3903	ynjE
3904	dksA
3905	yoaE
3906	acnA
3907	scpB
3908	nfi
3909	smpB
3910	hflC
3911	ybjC
3912	hsrA
